"Nombre","Product_Type","Internal_Reference","Sales_Price","Cost","weight"
"SUTURA PDS VIOLETA 1 70 CMS TP1 65 MM PUNTA REDONDA","Consumable","CONCEPTOS","298.760009765625","97.0000","0"
"SUTURA PDS VIOLETA 1 90 CMS CT 1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","291","80.0000","0"
"SUTURA PDS VIOLETA 1 90 CMS CTX 48 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","68.0000","0"
"SUTURA PDS VIOLETA 20 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","184.8000030517578","60.0000","0"
"SUTURA PDS VIOLETA 20 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","180","76.0000","0"
"SUTURA PDS VIOLETA 3 0 70 CMS SH  26 MM PUNTA REDONDA","Consumable","CONCEPTOS","228","63.0000","0"
"SUTURA PDS VIOLETA 30 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","65.0000","0"
"SUTURA PDS VIOLETA 3-0 70CMS CT-2  26MM PUNTA REDONDA","Consumable","CONCEPTOS","0","160.0000","0"
"SUTURA PDS VIOLETA 50 75 CMS C-1 13 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","185.0000","0"
"SUTURA PDS VIOLETA 60 75 CMS 2 BV 10.5 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","122.0000","0"
"SUTURA PDS VIOLETA 60 75 CMS C - 13 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","197.0000","0"
"SUTURA PDS VIOLETA 70 75 CMS 2 BV-1 9.3 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","69.0000","0"
"SUTURA PDS VIOLETA PLUS 2-0  70 CMS SH 26MM PUNTA REDONDA","Consumable","CONCEPTOS","0","36.0000","0"
"SUTURA POLYSORB (SINT. ANSORB) / 2-0 AGUJA 1/2 CIRC. ( GL123 )","Consumable","","659.1199951171875","214.0000","0"
"SUTURA POLYSORB (SINT. ANSORB) / 2-0 AGUJA 5/8 CIRC. REDONDA ( UL878 )","Consumable","","659.1199951171875","214.0000","0"
"SUTURA POLYSORB (SINT. ANSORB) / 3-0 AGUJA 1/2 CIRC. ( GL122 )","Consumable","","659.1199951171875","214.0000","0"
"SUTURA POLYSORB / 1 AGUJA 1/2 CIRC. ( CL810 )","Consumable","CONCEPTOS","104.72000122070312","34.0000","0"
"SUTURA POLYSORB / 2-0 AGUJA 1/2 CIRC. ( CL811 )","Consumable","CONCEPTOS","92.4000015258789","30.0000","0"
"SUTURA POLYSORB / 3-0 AGUJA 1/2 CIRC. ( CL813 )","Consumable","CONCEPTOS","104.72000122070312","34.0000","0"
"SUTURA PROLENE  AZUL 2 0 45 CMS SC26 26 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","0","36.0000","0"
"SUTURA PROLENE  AZUL 3-0 75CM SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","62.3411","0"
"SUTURA PROLENE AZUK 10 0 20 CMS 2 CIF 4 1/4 ","Consumable","CONCEPTOS","0","213.0000","0"
"SUTURA PROLENE AZUL 0 75 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","92.4000015258789","30.0000","0"
"SUTURA PROLENE AZUL 0 75 CMS CT2 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","90.23909759521484","29.3000","0"
"SUTURA PROLENE AZUL 0 75 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","80.08000183105469","26.0000","0"
"SUTURA PROLENE AZUL 1 75 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","120.12000274658203","39.0000","0"
"SUTURA PROLENE AZUL 10 0 20 CMS 2 STC6 16 MM PUNTA ESPATULADA RECTA","Consumable","CONCEPTOS","0","467.0000","0"
"SUTURA PROLENE AZUL 10 0 30CMS 2 TG1408 6.5 MM PUNTA ESPATULADA","Consumable","CONCEPTOS","0","171.0000","0"
"SUTURA PROLENE AZUL 10-0  20 CMS 2 CIF4 1/4 DE 13MM","Consumable","CONCEPTOS","0","215.0000","0"
"SUTURA PROLENE AZUL 2 0 75 CMS 2 SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","92.4000015258789","30.0000","0"
"SUTURA PROLENE AZUL 2 0 75 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","95.4800033569336","31.0000","0"
"SUTURA PROLENE AZUL 2-0 0 CH","Consumable","CONCEPTOS","0","58.0000","0"
"SUTURA PROLENE AZUL 20 75 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","31.0000","0"
"SUTURA PROLENE AZUL 30 45 CMS SC24 24MM","Consumable","CONCEPTOS","0","28.0000","0"
"SUTURA PROLENE AZUL 30 75 CMS  SH 26 MM  PUNTA REDONDA","Consumable","CONCEPTOS","104.72000122070312","34.0000","0"
"SUTURA PROLENE AZUL 30 75 CMS 2 RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","135.52000427246094","44.0000","0"
"SUTURA PROLENE AZUL 30 75 CMS 2 SH 1 22MM","Consumable","CONCEPTOS","132.44000244140625","43.0000","0"
"SUTURA PROLENE AZUL 30 75 CMS 2 SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","160.16000366210938","52.0000","0"
"SUTURA PROLENE AZUL 4 0 45 CMS PS2 19 MM PUNTA PRIME REVESO CORTANTE","Consumable","CONCEPTOS","0","39.0000","0"
"SUTURA PROLENE AZUL 4 0 45 CMS SC20 19MM","Consumable","CONCEPTOS","0","26.0000","0"
"SUTURA PROLENE AZUL 40 75 CM KS60 CMS","Consumable","CONCEPTOS","0","170.0000","0"
"SUTURA PROLENE AZUL 4-0 75 CM SH 26MM PUNTA REDONDA","Consumable","CONCEPTOS","120.12000274658203","39.0000","0"
"SUTURA PROLENE AZUL 40 75 CMS 2 RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","132.44000244140625","43.0000","0"
"SUTURA PROLENE AZUL 40 75 CMS SH26 MM","Consumable","CONCEPTOS","0","36.0000","0"
"SUTURA PROLENE AZUL 40 90 CMS 2 SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","53.0000","0"
"SUTURA PROLENE AZUL 5 0 45 CMS PS2 19 MM PUNTA PRIME REVESO CORTANTE","Consumable","CONCEPTOS","0","43.0000","0"
"SUTURA PROLENE AZUL 5 0 90 CMS 2 C1 13 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","57.0000","0"
"SUTURA PROLENE AZUL 50 60 CMS 2 TF 13 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","79.0000","0"
"SUTURA PROLENE AZUL 50 75 CMS 2 RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","154","50.0000","0"
"SUTURA PROLENE AZUL 6 0 45 CMS P1 11 MM PUNTA PRIME REVESO CORTANTE","Consumable","CONCEPTOS","132.44000244140625","43.0000","0"
"SUTURA PROLENE AZUL 6 0 75 CMS 2BV1 9.3MM PUNTA REDONDA","Consumable","CONCEPTOS","243","81.0000","0"
"SUTURA PROLENE AZUL 60 75 CMS 2 CT1 13 MM PUNTA REDONDA","Consumable","CONCEPTOS","231","75.0000","0"
"SUTURA PROLENE AZUL 70 75 CMS 2 BV1 9.3 MM PUNTA REDONDA","Consumable","CONCEPTOS","178.63999938964844","58.0000","0"
"SUTURA PROLENE AZUL 70 75 CMS 2 C 1 13MM PUNTA REDONDA","Consumable","CONCEPTOS","0","65.0000","0"
"SUTURA PROLENE AZUL HEMOSEAL  4-0 75 CMS 2 C1 13MM PUNTA REDONDA","Consumable","CONCEPTOS","0","150.0000","0"
"SUTURA PROLENE AZUL HEMOSEAL 5 0 60 CMS 2 BV1 9,3MM PUNTA REDONDA","Consumable","CONCEPTOS","0","15.0000","0"
"SUTURA SEDA  0 HEBRA 30 AGUJA 1/2 CIRCULO 26mm V20 ( GS834 )","Consumable","","659.1199951171875","214.0000","0"
"SUTURA SEDA BLANCA 8 0  45 CMS 2 TG140-8 6.5 MM PUNTA ESPATULADA","Consumable","CONCEPTOS","0","107.0000","0"
"SUTURA SEDA NEGRA  6 0 45 CMS 2 G1 10 MM PUNTA  REVERSO CORTANTE","Consumable","CONCEPTOS","0","215.0000","0"
"SUTURA SEDA NEGRA  8 0  30 CMS 2 TG175-8  6.5 MM PUNTA ESPATULADA","Consumable","CONCEPTOS","0","101.3992","0"
"SUTURA SEDA NEGRA 0  10  HEBRAS X 75 CMS SIN AGUJA","Consumable","CONCEPTOS","0","48.0000","0"
"SUTURA SEDA NEGRA 0  75 CMS FSL 30 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","136.51080322265625","44.3200","0"
"SUTURA SEDA NEGRA 0 75 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","77","25.0000","0"
"SUTURA SEDA NEGRA 0 75 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","61.599998474121094","20.0000","0"
"SUTURA SEDA NEGRA 1 10 HEBRAS X 75 CMS SIN AGUJA","Consumable","CONCEPTOS","0","44.0000","0"
"SUTURA SEDA NEGRA 1 75 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","57.13999938964844","18.5500","0"
"SUTURA SEDA NEGRA 1 75 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","55.439998626708984","18.0000","0"
"SUTURA SEDA NEGRA 2 0 10 HEBRAS X 75 CMS SIN AGUJA","Consumable","CONCEPTOS","0","39.0000","0"
"SUTURA SEDA NEGRA 20 45 CMS SC26 26 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","55.7504997253418","18.1000","0"
"SUTURA SEDA NEGRA 20 75 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","52.980899810791016","17.2000","0"
"SUTURA SEDA NEGRA 2-0 75CM CT-1 36MM PUNTA REDONDA","Consumable","CONCEPTOS","0","26.0000","0"
"SUTURA SEDA NEGRA 30 10 HEBRAS X 75 CMS SIN AGUJA","Consumable","CONCEPTOS","0","34.0000","0"
"SUTURA SEDA NEGRA 30 45 CMS SC24 24 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","73.91999816894531","24.0000","0"
"SUTURA SEDA NEGRA 30 45 CMS X17 17,MM","Consumable","CONCEPTOS","0","24.0000","0"
"SUTURA SEDA NEGRA 30 75 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","89.31999969482422","29.0000","0"
"SUTURA SEDA NEGRA 30 75 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","52.36000061035156","17.0000","0"
"SUTURA SEDA NEGRA 3045 CMS X2022MM","Consumable","CONCEPTOS","0","126.0000","0"
"SUTURA SEDA NEGRA 4 0 45 CMS G3 13MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","0","213.0000","0"
"SUTURA SEDA NEGRA 40 45 CMS SC20 19 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","70.83999633789062","23.0000","0"
"SUTURA SEDA NEGRA 40 75 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","120.12000274658203","39.0000","0"
"SUTURA SEDA NEGRA 40 75 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","70.83999633789062","23.0000","0"
"SUTURA SEDA NEGRA 5 0 75 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","33.0000","0"
"SUTURA SEDA NEGRA 50 45 CMS SC20 19 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","54.45000076293945","18.1512","0"
"SUTURA SEDA NEGRA 6 0 45 CMS G1 10MM PUNTO REVERSO CORTANTE","Consumable","CONCEPTOS","0","213.0000","0"
"SUTURA SEDA NEGRA 60 45 CMS P1 10.5 MM PUNTA PRIME REVERSO CORTANTE","Consumable","CONCEPTOS","0","39.0000","0"
"SUTURA SEDA NEGRA 60 45 CMS SC16 16 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","0","22.7984","0"
"SUTURA SEDA NEGRA 70 45 CMS 2 TG1408 6.5 MM PUNTA ESPATULADA","Consumable","CONCEPTOS","0","137.0000","0"
"SUTURA SOFSILK / SEDA 2-0 CORTANTE / UNIDAD ","Consumable","CONCEPTOS","0","21.5000","0"
"SUTURA SOFSILK SEDA 1 AGUJA 1/2 CIRC. PUNTA REDONDA DE 2 ( GS835 )","Consumable","","659.1199951171875","214.0000","0"
"SUTURA SOFSILK SEDA 2-0 HEBRA 30" AGUJA V-20 ( GS833 )","Consumable","","659.1199951171875","214.0000","0"
"SUTURA SOFSILK SEDA NEGRA 2-0 AGUJA 5/8 CIRC. CORTANTE ( SS695 )","Consumable","","659.1199951171875","214.0000","0"
"SUTURA SURGIGUT (CATGUT SIMPLE) 2-0 AGUJA 1/2 CIRC. PUNTA ( GG323 )","Consumable","","659.1199951171875","214.0000","0"
"SUTURA VENTROFIL / UNIDAD / 74CM/1.3MM","Consumable","CONCEPTOS","0","284.0000","0"
"SUTURA VICRIL  2-0 USP  ","Consumable","CONCEPTOS","0","43.0000","0"
"SUTURA VICRIL INCOLORO 60 45 CMS PS2 15 MM","Consumable","CONCEPTOS","0","39.0000","0"
"SUTURA VICRIL PLUS VIOLETA 50 45 CMS PS-3 16 MM","Consumable","CONCEPTOS","0","300.0000","0"
"SUTURA VICRIL VIOLETA 1 70 CMS TP 165MM PUNTA REDONDA","Consumable","CONCEPTOS","0","40.0000","0"
"SUTURA VICRYL INCOLORO 10 SH","Consumable","CONCEPTOS","0","37.0000","0"
"SUTURA VICRYL INCOLORO 30 45 CMS PS1 15 MM","Consumable","CONCEPTOS","178.5","43.0000","0"
"SUTURA VICRYL INCOLORO 30 70 CMS SC20 19 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","129.36000061035156","42.0000","0"
"SUTURA VICRYL INCOLORO 4 0 45 CMS PS2 19 MM PUNTA PRIME REVERSO CORTANTE","Consumable","CONCEPTOS","129","39.0000","0"
"SUTURA VICRYL INCOLORO 40 45 CMS P3 13 MM PUNTA PRIME REVERSO CORTANTE","Consumable","CONCEPTOS","120.12000274658203","39.0000","0"
"SUTURA VICRYL INCOLORO 40 70 CMS SC20 19 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","117","40.0000","0"
"SUTURA VICRYL INCOLORO 5 0 45 CMS PS3 16 MM PUNTA PRIME REVERSO CORTANTE","Consumable","CONCEPTOS","0","37.0000","0"
"SUTURA VICRYL INCOLORO 50 45 CMS P3 13 MM PUNTA PRIME REVERSO CORTANTE","Consumable","CONCEPTOS","132.44000244140625","43.0000","0"
"SUTURA VICRYL INCOLORO 50 70 CMS SC20 19 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","150.9199981689453","49.0000","0"
"SUTURA VICRYL INCOLORO 60 45 CMS P3 13 MM PUNTA PRIME REVERSO CORTANTE","Consumable","CONCEPTOS","0","49.2519","0"
"SUTURA VICRYL PLUS 2-0 SH 70CM ","Consumable","CONCEPTOS","0","32.0000","0"
"SUTURA VICRYL PLUS INCOLORO 30 70 CMS SC20 19 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","101.63999938964844","33.0000","0"
"SUTURA VICRYL PLUS INCOLORO 40 70 CMS SC20 19 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","89.31999969482422","29.0000","0"
"SUTURA VICRYL PLUS VIOLES 20 70 CMS 30 MM","Consumable","CONCEPTOS","0","44.0000","0"
"SUTURA VICRYL PLUS VIOLETA  2 0 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","99","29.0000","0"
"SUTURA VICRYL PLUS VIOLETA 0 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","172.47999572753906","56.0000","0"
"SUTURA VICRYL PLUS VIOLETA 0 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","221.75999450683594","72.0000","0"
"SUTURA VICRYL PLUS VIOLETA 1 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","221.75999450683594","72.0000","0"
"SUTURA VICRYL PLUS VIOLETA 1 90 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","72.0000","0"
"SUTURA VICRYL PLUS VIOLETA 1 90 CMS CTX 48 MM PUNTA REDONDA","Consumable","CONCEPTOS","221.75999450683594","72.0000","0"
"SUTURA VICRYL PLUS VIOLETA 20 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","87","29.0000","0"
"SUTURA VICRYL PLUS VIOLETA 20 70 CMS UR6 27 MM PUNTA REDONDA USO ENDOSCOPICO","Consumable","CONCEPTOS","209.44000244140625","68.0000","0"
"SUTURA VICRYL PLUS VIOLETA 3 0  70 CMS CT1 36MM PUNTA REDONDA","Consumable","CONCEPTOS","101.63999938964844","33.0000","0"
"SUTURA VICRYL PLUS VIOLETA 30  70 CMS SC 20 26 MM","Consumable","CONCEPTOS","0","29.0000","0"
"SUTURA VICRYL PLUS VIOLETA 30 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","98.55999755859375","32.0000","0"
"SUTURA VICRYL PLUS VIOLETA 4 0 70 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","122.5791015625","39.8000","0"
"SUTURA VICRYL PLUS VIOLETA 4 0 70 CMS SC20 19 MM PUNTA CORTANTE","Consumable","CONCEPTOS","0","39.7984","0"
"SUTURA VICRYL PLUS VIOLETA 40 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","122.5791015625","39.8000","0"
"SUTURA VICRYL PLUS VIOLETA 5 0 70 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","135.52000427246094","44.0000","0"
"SUTURA VICRYL PLUS VIOLETA 5 0 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","0","44.0000","0"
"SUTURA VICRYL RAPIDE INCOLORO 40 70 CMS PS-2","Consumable","CONCEPTOS","0","68.3217","0"
"SUTURA VICRYL VIOLETA 0 70 CMS CP35 36 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","0","41.0000","0"
"SUTURA VICRYL VIOLETA 0 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","87","29.0000","0"
"SUTURA VICRYL VIOLETA 0 70 CMS CT40 MM","Consumable","CONCEPTOS","0","42.0000","0"
"SUTURA VICRYL VIOLETA 0 70 CMS SC30 30 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","150","50.0000","0"
"SUTURA VICRYL VIOLETA 0 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","83.16000366210938","27.0000","0"
"SUTURA VICRYL VIOLETA 0 70 CMS UR6 27 MM PUNTA REDONDA USO ENDOSCOPICO","Consumable","CONCEPTOS","165","55.0000","0"
"SUTURA VICRYL VIOLETA 1 70 CMS CP35 36 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","0","55.0000","0"
"SUTURA VICRYL VIOLETA 1 70 CMS CPX 48MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","171","57.0000","0"
"SUTURA VICRYL VIOLETA 1 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","87","29.0000","0"
"SUTURA VICRYL VIOLETA 1 70 CMS CT2 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","120","40.0000","0"
"SUTURA VICRYL VIOLETA 1 70 CMS CT40 MM","Consumable","CONCEPTOS","0","32.7984","0"
"SUTURA VICRYL VIOLETA 1 90 CMS CT 40 MM PUNTA REDONDA","Consumable","CONCEPTOS","165","55.0000","0"
"SUTURA VICRYL VIOLETA 1 90 CMS CTX 48 MM PUNTA REDONDA","Consumable","CONCEPTOS","147","49.0000","0"
"SUTURA VICRYL VIOLETA 2 0 30 CMS MM","Consumable","CONCEPTOS","0","29.0000","0"
"SUTURA VICRYL VIOLETA 2 0 70 CMS CP35 36 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","0","37.0000","0"
"SUTURA VICRYL VIOLETA 2 0 70 CMS SC30 30 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","0","36.0000","0"
"SUTURA VICRYL VIOLETA 20 150 CMS SIN AGUJA","Consumable","CONCEPTOS","0","46.0000","0"
"SUTURA VICRYL VIOLETA 20 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","87","29.0000","0"
"SUTURA VICRYL VIOLETA 20 70 CMS SC30 30 MM PUNTA REVERSO CORTANTE","Consumable","CONCEPTOS","129","34.0000","0"
"SUTURA VICRYL VIOLETA 20 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","138.60000610351562","45.0000","0"
"SUTURA VICRYL VIOLETA 20 70 CMS UR5 37 MM PUNTA REDONDA USO ENDOSCOPICO","Consumable","CONCEPTOS","135","51.0000","0"
"SUTURA VICRYL VIOLETA 20 70 CMS UR6 27","Consumable","CONCEPTOS","0","33.0814","0"
"SUTURA VICRYL VIOLETA 3 0 CMS SH-1 22 MM PUNTA REDONDA","Consumable","CONCEPTOS","137.68089294433594","44.7000","0"
"SUTURA VICRYL VIOLETA 30 150 CMS SIN AGUJA","Consumable","CONCEPTOS","0","33.7519","0"
"SUTURA VICRYL VIOLETA 30 70 CMS CT1 36 MM PUNTA REDONDA","Consumable","CONCEPTOS","101.25","36.0000","0"
"SUTURA VICRYL VIOLETA 30 70 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","132.44000244140625","43.0000","0"
"SUTURA VICRYL VIOLETA 30 70 CMS SH 122 MM","Consumable","CONCEPTOS","111","43.0000","0"
"SUTURA VICRYL VIOLETA 30 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","99","37.0000","0"
"SUTURA VICRYL VIOLETA 4-0 70 CMS CT1 36MM  PUNTA REDONDA","Consumable","CONCEPTOS","0","90.0000","0"
"SUTURA VICRYL VIOLETA 40 70 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","117","39.0000","0"
"SUTURA VICRYL VIOLETA 40 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","104.72000122070312","34.0000","0"
"SUTURA VICRYL VIOLETA 50 45 CMS 2 S14 8MM PUNTA ESPATULADA","Consumable","CONCEPTOS","201","67.0000","0"
"SUTURA VICRYL VIOLETA 50 70 CM P3 13MM","Consumable","CONCEPTOS","174","58.0000","0"
"SUTURA VICRYL VIOLETA 50 70 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","123","41.0000","0"
"SUTURA VICRYL VIOLETA 50 70 CMS SH 26 MM PUNTA REDONDA","Consumable","CONCEPTOS","101.63999938964844","33.0000","0"
"SUTURA VICRYL VIOLETA 60 45 CMS 2 S14 8 MM PUNTA ESPATULADA","Consumable","CONCEPTOS","0","63.0000","0"
"SUTURA VICRYL VIOLETA 60 70 CMS RB1 17 MM PUNTA REDONDA","Consumable","CONCEPTOS","159","53.0000","0"
"SUTURA VICRYL VIOLETA 70 45 CMS 2 TG1408 6.5 MM PUNTA ESPATULADA","Consumable","CONCEPTOS","0","107.0000","0"
"SUTURA VICRYL VIOLETA 8 0 20 CMS 2 TG1408 6.5 MM PUNTA ESPATULADA","Consumable","CONCEPTOS","0","163.0000","0"
"SYMBICORT 160/4.5 120 INHALACIONES (AEROSOL)  FRASCO UNIDAD ","Consumable","CONCEPTOS","1309","425.0000","0"
"SYNTOCINON (OXITOCINA) / AMPOLLA / 10UI/ML","Consumable","CONCEPTOS","0","15.2500","0"
"SYSTANE (GOTAS LUBRICANTES OCULARES) / GOTERO","Consumable","CONCEPTOS","562.8099975585938","182.7300","0"
"SYSTRAL CREMA (CLOFENOXAMINA,CHORHIDRATO,DERMOFIL METILHIDROXIBENZOATO) TUBO  / 20G /","Consumable","CONCEPTOS","273.0400085449219","88.6500","0"
"T DE COBRE / UNIDAD","Consumable","CONCEPTOS","246","82.0000","0"
"T3 -AUTOMATIZADO-","Consumable","LABORATORIOS","0","","0"
"T3 LIBRE FT3","Consumable","LABORATORIOS","0","","0"
"T3 T4","Consumable","LABORATORIOS","0","","0"
"T3 T4 CT3 FT4I","Consumable","LABORATORIOS","0","85.2713","0"
"T3 T4 TSH","Consumable","LABORATORIOS","0","","0"
"T3 T4 TSH CT3 FT4I","Consumable","LABORATORIOS","0","","0"
"T3 TRIYODOTIRONINA","Consumable","LABORATORIOS","0","","0"
"T4 -AUTOMATIZADO-","Consumable","LABORATORIOS","0","","0"
"T4 LIBRE FT4","Consumable","LABORATORIOS","0","","0"
"T4 TIROXINA","Consumable","LABORATORIOS","0","","0"
"TABLA DE 1" X 12" X 10 PIES","Consumable","MATERIAL DE COSTRUCCION","0","0.0000","0"
"TAFIL (ALPRAZOLAM) / TABLETA / 0.25MG / UNIDAD","Consumable","CONCEPTOS","24.270000457763672","7.8800","0"
"TAFIL (ALPRAZOLAM) / TABLETA / 0.5MG / UNIDAD","Consumable","CONCEPTOS","24.270000457763672","7.8800","0"
"TAMCETON (TRIAMCINOLONA) / 40 MG / VIAL","Consumable","CONCEPTOS","175.41000366210938","56.9500","0"
"TAMIFLU (OSELTAMIVIR) / TABLETA / 75 MG / UNIDAD","Consumable","CONCEPTOS","178.63999938964844","58.0000","0"
"TAMSULON (TAMSULOSINA CLORHIDRATO) / 0.40 MG / TABLETA","Consumable","CONCEPTOS","0","0.0000","0"
"TAPAZOL (METIMAZOL, TIAMAZOL) / 5 MG / CAJA X 20 TAB","Consumable","CONCEPTOS","395.6199951171875","164.8400","0"
"TAPAZOL (METIMAZOL, TIAMAZOL) / 5 MG / TABLETA","Consumable","CONCEPTOS","25.559999465942383","8.3000","0"
"TAPONES DE 1/2 / PVC / UNIDAD","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TAPONES DE 3/4 / PVC / UNIDAD","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TAPONES DE ESPUMA (EARPLUGS) PAR ","Consumable","CONCEPTOS","11.800000190734863","3.8300","0"
"TAPONES HEMBRA DE PVC SIN ROSCA DE 1 1/4","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TARUGOS DE ANCLAJE TIPO HILTI DE 5/8" X 4" / UNIDAD","Consumable","MATERIAL DE COSTRUCCION","0","0.0000","0"
"TAURAL (RANITIDINA) / AMPOLLA / 50MG","Consumable","CONCEPTOS","73.19999694824219","45.0000","0"
"TAVANIC (LEVOFLOXACINA) / FRASCO / 500MG","Consumable","CONCEPTOS","1560","520.0000","0"
"TAVANIC (LEVOFLOXACINA) / TABLETA / 500MG / UNIDAD","Consumable","CONCEPTOS","160.16000366210938","52.0000","0"
"TAZAROL  (DESKETOPROFENO) / 25 MG / TABLETA","Consumable","CONCEPTOS","37.23720169067383","12.0900","0"
"TAZOBACTAM (PIPERACILINA) / VIAL / 4.5G","Consumable","CONCEPTOS","394.239990234375","128.0000","0"
"TAZOCIN (PIPERACILINA) / VIAL / 4.5G","Consumable","CONCEPTOS","0","112.5000","0"
"TB PVC S17 200MM-8"X6M B C/C","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TB PVC S32.5 50MM-2"X6M B C/C / UNIDAD","Consumable","MATERIALES DE CONSTRUCCION","0","0.0000","0"
"TB PVC S32.5 75MM-3"X6M B C/C","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TB PVC SDR32.5 100MM-4"X6M B C/C","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"TB PVC SDR51 100MM-4"X 6 M NARANJA C/CEM","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
